transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region
TXN-040356,CUST-01164,2024-10-30,Deposit,156.86,Mortgage,Central
TXN-004700,CUST-00145,2024-10-30,Payment,26.46,Insurance,South
TXN-027705,CUST-00797,2024-10-30,Payment,39.67,Savings Account,South
TXN-009289,CUST-00275,2024-10-30,Fee,49.46,Savings Account,Central
TXN-045448,CUST-01310,2024-10-30,Deposit,58.92,Auto Loan,South
TXN-041818,CUST-01206,2024-10-30,Payment,46.93,Savings Account,West
TXN-017965,CUST-00516,2024-10-30,Withdrawal,4.93,Credit Card,West
TXN-018090,CUST-00519,2024-10-30,Deposit,139.4,Investment Fund,East
TXN-011484,CUST-00340,2024-10-30,Withdrawal,30.83,Investment Fund,East
TXN-028936,CUST-00831,2024-10-30,Transfer,86.33,Auto Loan,East
TXN-041061,CUST-01182,2024-10-30,Withdrawal,150.1,Business Loan,Central
TXN-050803,CUST-01462,2024-10-30,Deposit,8.72,Personal Loan,South
TXN-016773,CUST-00483,2024-10-30,Deposit,143.69,Business Loan,South
TXN-009312,CUST-00276,2024-10-30,Withdrawal,23.1,Business Loan,South
TXN-026242,CUST-00755,2024-10-30,Withdrawal,110.53,Auto Loan,West
TXN-016966,CUST-00489,2024-10-30,Withdrawal,299.15,Investment Fund,East
TXN-030734,CUST-00884,2024-10-30,Payment,12.11,Personal Loan,North
TXN-045637,CUST-01316,2024-10-30,Deposit,83.1,Credit Card,South
TXN-039574,CUST-01142,2024-10-30,Withdrawal,17.22,Savings Account,North
TXN-035433,CUST-01021,2024-10-30,Withdrawal,115.63,Mortgage,Central
TXN-029134,CUST-00837,2024-10-30,Deposit,36.13,Savings Account,North
TXN-014701,CUST-00427,2024-10-30,Payment,6.95,Investment Fund,Central
TXN-007226,CUST-00218,2024-10-30,Withdrawal,52.82,Investment Fund,East
TXN-006802,CUST-00208,2024-10-30,Withdrawal,29.24,Savings Account,West
TXN-000973,CUST-00029,2024-10-30,Deposit,18.92,Savings Account,Central
TXN-010112,CUST-00300,2024-10-30,Payment,9.6,Business Loan,West
TXN-000959,CUST-00028,2024-10-30,Withdrawal,25.84,Personal Loan,Central
TXN-001813,CUST-00055,2024-10-30,Fee,28.56,Insurance,North
TXN-047252,CUST-01360,2024-10-30,Interest,57.36,Personal Loan,North
TXN-047266,CUST-01360,2024-10-30,Deposit,31.06,Insurance,North
TXN-024652,CUST-00708,2024-10-30,Payment,12.94,Auto Loan,West
TXN-028123,CUST-00808,2024-10-30,Withdrawal,39.72,Personal Loan,South
TXN-030184,CUST-00867,2024-10-30,Payment,27.39,Credit Card,West
TXN-015881,CUST-00459,2024-10-31,Deposit,42.93,Investment Fund,West
TXN-037262,CUST-01071,2024-10-31,Payment,6.12,Business Loan,South
TXN-024542,CUST-00705,2024-10-31,Withdrawal,3.39,Auto Loan,North
TXN-046062,CUST-01326,2024-10-31,Deposit,10.44,Auto Loan,Central
TXN-044271,CUST-01277,2024-10-31,Interest,47.56,Credit Card,West
TXN-033525,CUST-00967,2024-10-31,Payment,22.05,Mortgage,North
TXN-011692,CUST-00346,2024-10-31,Deposit,65.89,Savings Account,North
TXN-003839,CUST-00118,2024-10-31,Payment,8.99,Business Loan,West
TXN-037564,CUST-01082,2024-10-31,Transfer,3.99,Auto Loan,East
TXN-028787,CUST-00827,2024-10-31,Withdrawal,4.98,Business Loan,South
TXN-009125,CUST-00271,2024-10-31,Payment,77.48,Insurance,North
TXN-009327,CUST-00276,2024-10-31,Transfer,61.04,Auto Loan,South
TXN-001927,CUST-00059,2024-10-31,Transfer,13.25,Savings Account,North
TXN-051880,CUST-01495,2024-10-31,Interest,107.26,Savings Account,North
TXN-025569,CUST-00735,2024-10-31,Withdrawal,18.18,Insurance,South
TXN-040404,CUST-01166,2024-10-31,Payment,448.6,Personal Loan,South
TXN-036848,CUST-01059,2024-10-31,Fee,115.3,Personal Loan,West
TXN-035342,CUST-01017,2024-10-31,Deposit,35.51,Auto Loan,North
TXN-051226,CUST-01476,2024-10-31,Transfer,49.51,Savings Account,East
TXN-019564,CUST-00560,2024-10-31,Deposit,20.68,Investment Fund,Central
TXN-000925,CUST-00027,2024-10-31,Transfer,54.07,Insurance,South
TXN-038533,CUST-01111,2024-10-31,Payment,24.06,Credit Card,Central
TXN-038749,CUST-01116,2024-10-31,Deposit,29.66,Personal Loan,Central
TXN-010047,CUST-00297,2024-10-31,Transfer,157.3,Business Loan,Central
TXN-010370,CUST-00306,2024-10-31,Deposit,5.66,Personal Loan,Central
TXN-050673,CUST-01458,2024-10-31,Withdrawal,17.49,Savings Account,South
TXN-014109,CUST-00412,2024-10-31,Payment,61.35,Savings Account,West
TXN-003968,CUST-00122,2024-10-31,Deposit,2.89,Personal Loan,East
TXN-043473,CUST-01254,2024-10-31,Fee,99.09,Credit Card,North
TXN-043788,CUST-01263,2024-10-31,Deposit,114.68,Savings Account,West
TXN-049300,CUST-01418,2024-10-31,Deposit,188.1,Savings Account,Central
TXN-034397,CUST-00989,2024-10-31,Transfer,10.42,Personal Loan,East
TXN-008946,CUST-00266,2024-10-31,Deposit,5.45,Mortgage,East
TXN-028290,CUST-00811,2024-10-31,Interest,12.48,Investment Fund,Central
TXN-048270,CUST-01390,2024-10-31,Fee,46.06,Savings Account,North
TXN-031602,CUST-00908,2024-10-31,Deposit,14.64,Insurance,East
TXN-017919,CUST-00514,2024-10-31,Deposit,47.55,Insurance,West
TXN-008389,CUST-00251,2024-10-31,Deposit,157.59,Savings Account,West
TXN-000167,CUST-00005,2024-10-31,Payment,43.45,Credit Card,Central
TXN-021175,CUST-00609,2024-10-31,Deposit,4.97,Savings Account,Central
TXN-001971,CUST-00060,2024-10-31,Deposit,24.83,Investment Fund,South
TXN-011280,CUST-00334,2024-10-31,Interest,16.31,Mortgage,South
TXN-005239,CUST-00162,2024-10-31,Withdrawal,31.34,Credit Card,Central
TXN-020942,CUST-00601,2024-10-31,Deposit,150.6,Savings Account,South
TXN-023799,CUST-00685,2024-10-31,Payment,28.98,Business Loan,East
TXN-019235,CUST-00551,2024-10-31,Withdrawal,24.05,Savings Account,North
TXN-035103,CUST-01009,2024-10-31,Withdrawal,22.0,Personal Loan,East
TXN-034329,CUST-00988,2024-10-31,Interest,16.48,Mortgage,South
TXN-049660,CUST-01431,2024-10-31,Deposit,32.1,Auto Loan,East
TXN-019350,CUST-00554,2024-10-31,Deposit,100.45,Savings Account,East
TXN-000826,CUST-00024,2024-10-31,Deposit,245.77,Auto Loan,Central
TXN-005242,CUST-00162,2024-10-31,Deposit,31.89,Auto Loan,Central
TXN-026024,CUST-00750,2024-10-31,Transfer,22.7,Auto Loan,Central
TXN-026030,CUST-00750,2024-10-31,Payment,39.34,Auto Loan,Central
TXN-019009,CUST-00545,2024-10-31,Payment,63.34,Credit Card,North
TXN-003182,CUST-00097,2024-10-31,Payment,20.62,Credit Card,East
TXN-038434,CUST-01108,2024-10-31,Deposit,6.06,Business Loan,North
TXN-025086,CUST-00721,2024-10-31,Withdrawal,48.05,Mortgage,Central
TXN-041596,CUST-01198,2024-10-31,Fee,355.46,Business Loan,Central
TXN-022917,CUST-00660,2024-10-31,Payment,15.81,Savings Account,Central
TXN-035588,CUST-01024,2024-10-31,Deposit,2.67,Savings Account,South
TXN-039098,CUST-01128,2024-10-31,Transfer,43.74,Investment Fund,North
TXN-048061,CUST-01385,2024-11-01,Deposit,4.09,Credit Card,Central
TXN-015653,CUST-00454,2024-11-01,Withdrawal,9.55,Savings Account,East
TXN-004282,CUST-00132,2024-11-01,Interest,47.25,Investment Fund,West
TXN-045713,CUST-01318,2024-11-01,Deposit,46.7,Mortgage,South
TXN-048057,CUST-01385,2024-11-01,Deposit,69.99,Investment Fund,Central
TXN-004189,CUST-00129,2024-11-01,Deposit,116.43,Personal Loan,West
TXN-049982,CUST-01439,2024-11-01,Payment,27.51,Investment Fund,Central
TXN-041105,CUST-01183,2024-11-01,Transfer,114.41,Business Loan,South
TXN-036197,CUST-01039,2024-11-01,Deposit,454.24,Savings Account,North
TXN-031574,CUST-00908,2024-11-01,Withdrawal,26.96,Auto Loan,East
TXN-018293,CUST-00525,2024-11-01,Withdrawal,16.56,Auto Loan,North
TXN-018735,CUST-00538,2024-11-01,Payment,16.93,Personal Loan,East
TXN-012466,CUST-00366,2024-11-01,Transfer,25.82,Auto Loan,East
TXN-032609,CUST-00939,2024-11-01,Deposit,306.7,Investment Fund,North
TXN-007685,CUST-00231,2024-11-01,Payment,59.21,Auto Loan,West
TXN-042720,CUST-01232,2024-11-01,Interest,541.74,Auto Loan,East
TXN-012039,CUST-00354,2024-11-01,Payment,41.44,Investment Fund,West
TXN-022712,CUST-00653,2024-11-01,Interest,134.34,Credit Card,Central
TXN-007843,CUST-00237,2024-11-01,Withdrawal,99.79,Auto Loan,West
TXN-038136,CUST-01099,2024-11-01,Withdrawal,5.24,Business Loan,North
TXN-012067,CUST-00355,2024-11-01,Deposit,14.05,Credit Card,West
TXN-026718,CUST-00768,2024-11-01,Deposit,44.98,Auto Loan,East
TXN-021718,CUST-00625,2024-11-01,Payment,5.0,Investment Fund,East
TXN-018717,CUST-00537,2024-11-01,Payment,11.62,Personal Loan,East
TXN-021145,CUST-00608,2024-11-01,Withdrawal,31.96,Savings Account,West
TXN-042209,CUST-01218,2024-11-01,Payment,26.85,Mortgage,West
TXN-037163,CUST-01068,2024-11-01,Withdrawal,30.73,Mortgage,Central
TXN-027140,CUST-00780,2024-11-01,Transfer,50.17,Investment Fund,South
TXN-030582,CUST-00879,2024-11-01,Transfer,57.51,Insurance,West
TXN-025293,CUST-00727,2024-11-01,Transfer,54.33,Personal Loan,Central
TXN-011128,CUST-00329,2024-11-01,Withdrawal,22.5,Savings Account,West
TXN-019125,CUST-00548,2024-11-01,Deposit,56.38,Auto Loan,East
TXN-008862,CUST-00264,2024-11-01,Deposit,244.06,Personal Loan,Central
TXN-042916,CUST-01239,2024-11-01,Withdrawal,96.43,Auto Loan,Central
TXN-039130,CUST-01128,2024-11-01,Fee,71.12,Savings Account,North
TXN-041924,CUST-01209,2024-11-01,Payment,8.64,Personal Loan,East
TXN-003916,CUST-00121,2024-11-01,Transfer,62.74,Credit Card,North
TXN-005913,CUST-00180,2024-11-01,Withdrawal,7.17,Auto Loan,West
TXN-000125,CUST-00004,2024-11-01,Withdrawal,164.31,Auto Loan,South
TXN-051368,CUST-01479,2024-11-01,Deposit,34.47,Business Loan,East
TXN-003651,CUST-00112,2024-11-01,Payment,14.46,Savings Account,East
TXN-044910,CUST-01295,2024-11-01,Interest,5.12,Personal Loan,East
TXN-011612,CUST-00343,2024-11-01,Fee,115.04,Business Loan,West
TXN-024710,CUST-00710,2024-11-01,Payment,262.51,Insurance,North
TXN-051319,CUST-01478,2024-11-01,Deposit,5.69,Investment Fund,West
TXN-042344,CUST-01223,2024-11-01,Deposit,142.47,Auto Loan,North
TXN-009392,CUST-00278,2024-11-01,Payment,89.43,Auto Loan,North
TXN-051288,CUST-01477,2024-11-01,Fee,237.97,Insurance,South
TXN-051661,CUST-01489,2024-11-01,Deposit,17.57,Mortgage,West
TXN-038344,CUST-01105,2024-11-01,Payment,159.49,Business Loan,South
TXN-027176,CUST-00781,2024-11-01,Interest,13.95,Business Loan,Central
TXN-035298,CUST-01015,2024-11-01,Withdrawal,86.0,Savings Account,West
TXN-038549,CUST-01111,2024-11-01,Payment,138.53,Auto Loan,Central
TXN-032063,CUST-00924,2024-11-01,Transfer,54.4,Investment Fund,Central
TXN-051666,CUST-01490,2024-11-01,Payment,12.98,Personal Loan,Central
TXN-034558,CUST-00994,2024-11-01,Withdrawal,15.02,Business Loan,South
TXN-048682,CUST-01402,2024-11-01,Withdrawal,3.04,Personal Loan,Central
TXN-025737,CUST-00741,2024-11-01,Payment,14.76,Mortgage,Central
TXN-047105,CUST-01354,2024-11-01,Payment,12.83,Investment Fund,East
TXN-023952,CUST-00689,2024-11-01,Deposit,267.14,Business Loan,East
TXN-022400,CUST-00645,2024-11-01,Deposit,15.4,Personal Loan,East
TXN-032275,CUST-00930,2024-11-01,Withdrawal,171.19,Business Loan,Central
TXN-044164,CUST-01274,2024-11-01,Payment,208.9,Personal Loan,West
TXN-006592,CUST-00201,2024-11-01,Payment,33.12,Savings Account,Central
TXN-031740,CUST-00913,2024-11-01,Interest,113.13,Investment Fund,East
TXN-000250,CUST-00008,2024-11-02,Transfer,4.19,Business Loan,South
TXN-011048,CUST-00326,2024-11-02,Deposit,41.08,Auto Loan,North
TXN-014277,CUST-00415,2024-11-02,Interest,25.1,Personal Loan,South
TXN-044038,CUST-01271,2024-11-02,Deposit,62.48,Personal Loan,West
TXN-021685,CUST-00623,2024-11-02,Transfer,12.91,Credit Card,East
TXN-025960,CUST-00748,2024-11-02,Withdrawal,4.83,Mortgage,Central
TXN-015986,CUST-00461,2024-11-02,Interest,5.12,Insurance,South
TXN-043700,CUST-01260,2024-11-02,Payment,128.68,Investment Fund,Central
TXN-013745,CUST-00401,2024-11-02,Withdrawal,23.8,Personal Loan,North
TXN-001787,CUST-00054,2024-11-02,Transfer,6.03,Credit Card,North
TXN-009150,CUST-00272,2024-11-02,Interest,175.96,Investment Fund,Central
TXN-050658,CUST-01458,2024-11-02,Payment,21.05,Savings Account,South
TXN-051248,CUST-01476,2024-11-02,Payment,59.45,Mortgage,East
TXN-030436,CUST-00874,2024-11-02,Deposit,20.64,Savings Account,South
TXN-004994,CUST-00154,2024-11-02,Payment,30.49,Mortgage,South
TXN-008469,CUST-00253,2024-11-02,Payment,103.71,Personal Loan,Central
TXN-041241,CUST-01187,2024-11-02,Interest,17.26,Mortgage,West
TXN-022535,CUST-00648,2024-11-02,Interest,51.17,Auto Loan,North
TXN-019477,CUST-00557,2024-11-02,Payment,24.98,Savings Account,West
TXN-017265,CUST-00496,2024-11-02,Transfer,79.03,Auto Loan,East
TXN-014960,CUST-00436,2024-11-02,Deposit,200.38,Personal Loan,North
TXN-041438,CUST-01193,2024-11-02,Deposit,23.73,Credit Card,East
TXN-050496,CUST-01454,2024-11-02,Withdrawal,2.0,Savings Account,North
TXN-031405,CUST-00903,2024-11-02,Transfer,170.82,Savings Account,Central
TXN-025985,CUST-00749,2024-11-02,Transfer,107.4,Auto Loan,East
TXN-042885,CUST-01237,2024-11-02,Deposit,27.85,Business Loan,West
TXN-033441,CUST-00965,2024-11-02,Payment,15.39,Insurance,South
TXN-039284,CUST-01134,2024-11-02,Transfer,131.48,Business Loan,Central
TXN-008781,CUST-00262,2024-11-02,Payment,120.81,Personal Loan,Central
TXN-038892,CUST-01121,2024-11-02,Deposit,27.25,Business Loan,North
TXN-016772,CUST-00483,2024-11-02,Interest,120.42,Savings Account,South
TXN-046309,CUST-01333,2024-11-02,Withdrawal,24.5,Credit Card,East
TXN-030983,CUST-00890,2024-11-02,Payment,134.92,Personal Loan,South
TXN-045313,CUST-01306,2024-11-02,Withdrawal,27.55,Credit Card,East
TXN-022598,CUST-00650,2024-11-02,Payment,35.43,Insurance,South
TXN-051300,CUST-01477,2024-11-02,Deposit,72.12,Auto Loan,South
TXN-040263,CUST-01161,2024-11-02,Payment,32.61,Mortgage,East
TXN-038357,CUST-01106,2024-11-02,Payment,40.84,Investment Fund,West
TXN-005268,CUST-00162,2024-11-02,Withdrawal,28.56,Insurance,Central
TXN-032957,CUST-00949,2024-11-02,Payment,4.21,Auto Loan,South
TXN-027961,CUST-00804,2024-11-02,Fee,10.78,Business Loan,North
TXN-035347,CUST-01017,2024-11-02,Transfer,49.32,Mortgage,North
TXN-030092,CUST-00865,2024-11-02,Payment,23.69,Savings Account,West
TXN-034779,CUST-01000,2024-11-02,Payment,108.87,Auto Loan,Central
TXN-028956,CUST-00831,2024-11-02,Transfer,120.52,Mortgage,East
TXN-040947,CUST-01180,2024-11-02,Withdrawal,111.03,Auto Loan,Central
TXN-035395,CUST-01019,2024-11-02,Deposit,39.08,Auto Loan,West
TXN-024052,CUST-00693,2024-11-02,Payment,12.64,Personal Loan,West
TXN-001127,CUST-00034,2024-11-02,Deposit,54.44,Insurance,East
TXN-023963,CUST-00689,2024-11-02,Payment,23.13,Business Loan,East
TXN-019670,CUST-00562,2024-11-02,Payment,28.97,Auto Loan,North
TXN-030400,CUST-00873,2024-11-02,Withdrawal,12.49,Personal Loan,South
TXN-006677,CUST-00204,2024-11-02,Payment,110.88,Savings Account,South
TXN-048090,CUST-01385,2024-11-02,Interest,8.75,Insurance,Central
TXN-017786,CUST-00510,2024-11-02,Payment,38.57,Auto Loan,North
TXN-012754,CUST-00373,2024-11-02,Fee,123.32,Insurance,West
TXN-025245,CUST-00726,2024-11-02,Payment,17.7,Mortgage,Central
TXN-025549,CUST-00735,2024-11-02,Deposit,9.31,Savings Account,South
TXN-035675,CUST-01027,2024-11-02,Payment,42.35,Business Loan,South
TXN-036645,CUST-01055,2024-11-02,Withdrawal,291.47,Savings Account,East
TXN-041514,CUST-01196,2024-11-02,Withdrawal,138.9,Personal Loan,Central
TXN-035007,CUST-01007,2024-11-02,Withdrawal,277.65,Personal Loan,South
TXN-000487,CUST-00014,2024-11-02,Interest,64.48,Investment Fund,South
TXN-040455,CUST-01167,2024-11-02,Transfer,13.56,Mortgage,South
TXN-002027,CUST-00062,2024-11-02,Fee,14.05,Investment Fund,North
TXN-046920,CUST-01349,2024-11-02,Payment,478.86,Personal Loan,East
TXN-019726,CUST-00564,2024-11-02,Deposit,17.12,Insurance,West
TXN-001648,CUST-00049,2024-11-02,Payment,34.57,Savings Account,North
TXN-041847,CUST-01207,2024-11-02,Transfer,10.92,Personal Loan,West
TXN-020450,CUST-00587,2024-11-02,Interest,12.69,Mortgage,East
TXN-009316,CUST-00276,2024-11-03,Payment,9.95,Auto Loan,South
TXN-017214,CUST-00495,2024-11-03,Transfer,24.24,Credit Card,West
TXN-037600,CUST-01082,2024-11-03,Withdrawal,3.89,Auto Loan,East
TXN-004954,CUST-00153,2024-11-03,Deposit,130.88,Insurance,Central
TXN-002267,CUST-00071,2024-11-03,Payment,40.91,Investment Fund,West
TXN-020890,CUST-00599,2024-11-03,Interest,49.23,Credit Card,West
TXN-029330,CUST-00843,2024-11-03,Deposit,39.92,Savings Account,East
TXN-007432,CUST-00224,2024-11-03,Deposit,36.69,Savings Account,West
TXN-021951,CUST-00630,2024-11-03,Withdrawal,11.79,Auto Loan,Central
TXN-040869,CUST-01178,2024-11-03,Transfer,81.29,Business Loan,West
TXN-028209,CUST-00810,2024-11-03,Withdrawal,60.99,Personal Loan,West
TXN-015418,CUST-00448,2024-11-03,Payment,114.24,Investment Fund,North
TXN-039731,CUST-01147,2024-11-03,Deposit,59.5,Investment Fund,South
TXN-008990,CUST-00268,2024-11-03,Transfer,48.91,Business Loan,West
TXN-004966,CUST-00153,2024-11-03,Fee,38.59,Personal Loan,Central
TXN-008311,CUST-00249,2024-11-03,Transfer,117.07,Investment Fund,North
TXN-014486,CUST-00421,2024-11-03,Transfer,515.36,Business Loan,North
TXN-019232,CUST-00551,2024-11-03,Interest,191.87,Personal Loan,North
TXN-023480,CUST-00676,2024-11-03,Transfer,101.7,Savings Account,Central
TXN-026413,CUST-00760,2024-11-03,Payment,91.34,Mortgage,North
TXN-001551,CUST-00046,2024-11-03,Deposit,104.07,Personal Loan,Central
TXN-047964,CUST-01382,2024-11-03,Withdrawal,9.41,Business Loan,Central
TXN-043997,CUST-01270,2024-11-03,Withdrawal,201.12,Insurance,East
TXN-014722,CUST-00427,2024-11-03,Payment,57.26,Personal Loan,Central
TXN-018376,CUST-00528,2024-11-03,Deposit,358.53,Auto Loan,Central
TXN-042429,CUST-01225,2024-11-03,Interest,211.56,Savings Account,North
TXN-001821,CUST-00055,2024-11-03,Withdrawal,18.78,Business Loan,North
TXN-002716,CUST-00084,2024-11-03,Payment,56.63,Business Loan,Central
TXN-008479,CUST-00253,2024-11-03,Transfer,59.79,Credit Card,Central
TXN-044481,CUST-01282,2024-11-03,Deposit,591.25,Personal Loan,West
TXN-042521,CUST-01228,2024-11-03,Payment,30.23,Auto Loan,West
TXN-017252,CUST-00496,2024-11-03,Payment,4.11,Auto Loan,East
TXN-048887,CUST-01407,2024-11-03,Withdrawal,56.35,Personal Loan,South
TXN-035605,CUST-01025,2024-11-03,Withdrawal,31.22,Auto Loan,Central
TXN-047308,CUST-01361,2024-11-03,Payment,97.94,Mortgage,West
TXN-010968,CUST-00324,2024-11-03,Transfer,34.22,Credit Card,West
TXN-019775,CUST-00565,2024-11-03,Withdrawal,28.41,Personal Loan,East
TXN-020958,CUST-00601,2024-11-03,Transfer,652.09,Investment Fund,South
TXN-023731,CUST-00683,2024-11-03,Payment,19.89,Credit Card,East
TXN-018200,CUST-00523,2024-11-03,Payment,12.6,Savings Account,South
TXN-048501,CUST-01397,2024-11-03,Payment,48.0,Personal Loan,East
TXN-050200,CUST-01445,2024-11-03,Payment,24.53,Mortgage,North
TXN-019307,CUST-00553,2024-11-03,Deposit,51.9,Mortgage,North
TXN-038597,CUST-01112,2024-11-03,Transfer,12.81,Mortgage,Central
TXN-003750,CUST-00115,2024-11-03,Withdrawal,22.93,Investment Fund,South
TXN-047021,CUST-01351,2024-11-03,Payment,30.77,Credit Card,East
TXN-050092,CUST-01443,2024-11-03,Deposit,67.59,Business Loan,Central
TXN-024610,CUST-00707,2024-11-03,Transfer,58.51,Auto Loan,Central
TXN-012450,CUST-00366,2024-11-03,Withdrawal,18.63,Savings Account,East
TXN-033632,CUST-00970,2024-11-03,Payment,82.85,Credit Card,West
TXN-044664,CUST-01287,2024-11-03,Withdrawal,16.55,Business Loan,Central
TXN-040887,CUST-01178,2024-11-03,Withdrawal,468.98,Auto Loan,West
TXN-007302,CUST-00220,2024-11-03,Fee,70.32,Insurance,South
TXN-003500,CUST-00106,2024-11-03,Withdrawal,64.92,Insurance,North
TXN-029560,CUST-00849,2024-11-03,Transfer,22.59,Mortgage,East
TXN-011033,CUST-00326,2024-11-03,Deposit,53.7,Mortgage,North
TXN-028390,CUST-00814,2024-11-03,Interest,14.63,Savings Account,Central
TXN-041180,CUST-01185,2024-11-03,Transfer,20.7,Savings Account,Central
TXN-052008,CUST-01499,2024-11-03,Payment,12.15,Personal Loan,West
TXN-032777,CUST-00944,2024-11-03,Deposit,83.17,Savings Account,Central
TXN-025700,CUST-00740,2024-11-04,Payment,5.05,Auto Loan,Central
TXN-033786,CUST-00974,2024-11-04,Interest,10.76,Insurance,Central
TXN-033785,CUST-00974,2024-11-04,Fee,4.33,Auto Loan,Central
TXN-002967,CUST-00092,2024-11-04,Transfer,118.77,Savings Account,North
TXN-050131,CUST-01444,2024-11-04,Withdrawal,50.72,Credit Card,South
TXN-036639,CUST-01054,2024-11-04,Fee,5.57,Business Loan,West
TXN-028862,CUST-00829,2024-11-04,Interest,51.28,Savings Account,South
TXN-011715,CUST-00347,2024-11-04,Payment,57.02,Mortgage,West
TXN-047538,CUST-01368,2024-11-04,Transfer,20.27,Business Loan,North
TXN-001498,CUST-00044,2024-11-04,Payment,19.05,Personal Loan,West
TXN-038868,CUST-01120,2024-11-04,Payment,61.64,Auto Loan,West
TXN-035823,CUST-01030,2024-11-04,Payment,23.55,Insurance,South
TXN-025562,CUST-00735,2024-11-04,Payment,32.79,Auto Loan,South
TXN-025402,CUST-00730,2024-11-04,Payment,123.45,Auto Loan,South
TXN-008076,CUST-00243,2024-11-04,Payment,5.78,Credit Card,East
TXN-012681,CUST-00372,2024-11-04,Payment,288.28,Insurance,East
TXN-051464,CUST-01483,2024-11-04,Payment,5.03,Investment Fund,South
TXN-047501,CUST-01366,2024-11-04,Withdrawal,76.67,Personal Loan,East
TXN-001429,CUST-00043,2024-11-04,Deposit,14.15,Mortgage,East
TXN-050902,CUST-01464,2024-11-04,Payment,27.56,Personal Loan,South
TXN-014645,CUST-00426,2024-11-04,Fee,31.75,Mortgage,South
TXN-005535,CUST-00169,2024-11-04,Payment,15.76,Auto Loan,Central
TXN-027772,CUST-00798,2024-11-04,Deposit,17.72,Mortgage,Central
TXN-014613,CUST-00424,2024-11-04,Payment,134.42,Credit Card,Central
TXN-022371,CUST-00644,2024-11-04,Payment,23.36,Mortgage,South
TXN-042359,CUST-01223,2024-11-04,Deposit,70.46,Business Loan,North
TXN-046820,CUST-01346,2024-11-04,Withdrawal,13.34,Mortgage,West
TXN-026290,CUST-00756,2024-11-04,Interest,69.79,Mortgage,West
